Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dis_atropellamientos/distance_to_2, 4560, 4570, 57, 4, 0.305527977173589, 0.3061016887706, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4570, 4580, 56, 3, 0.0178459047218085, 0.0178748056270536, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4580, 4600, 93, 9, 0.655933308098726, 0.658296296880066, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4600, 4620, 93, 12, 0.979983024721382, 0.984077635473165, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4620, 4630, 50, 9, 1.37317804023773, 1.37684360557815, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4630, 4640, 39, 5, 0.97260291742376, 0.974296962636443, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4640, 4650, 39, 3, 0.40461887981782, 0.40516247214665, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4650, 4660, 48, 7, 1.12186361195683, 1.12443687789863, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4660, 4690, 122, 11, 0.577890601091857, 0.580528318770809, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4690, 4710, 86, 12, 1.07036708618965, 1.07467384065444, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4710, 4720, 49, 3, 0.159496421784835, 0.159737286535898, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4720, 4730, 37, 4, 0.779312329259231, 0.780491532685463, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4730, 4750, 97, 8, 0.480330701553517, 0.481995818930157, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4750, 4760, 38, 6, 1.21554909603415, 1.21784907707916, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4760, 4770, 37, 4, 0.779312329259231, 0.780491532685463, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4770, 4780, 49, 3, 0.159496421784835, 0.159737286535898, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4780, 4790, 41, 5, 0.915444503583811, 0.917078014276666, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4790, 4800, 35, 3, 0.522401915474204, 0.523066573178484, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4800, 4810, 42, 7, 1.28008761717172, 1.28284250316488, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4810, 4820, 29, 2, 0.286835844161437, 0.287107298942091, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4820, 4840, 72, 6, 0.49163025680745, 0.492900714672958, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4840, 4850, 39, 7, 1.36969977586141, 1.37254545951205, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4850, 4860, 32, 3, 0.620841988287456, 0.621597435405753, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4860, 4870, 50, 2, -0.288528300742125, -0.288892506540138, 0, 
1, 2, dis_atropellamientos/distance_to_2, 4870, 4880, 37, 6, 1.24729779434873, 1.24962803944761, 1, 
1, 2, dis_atropellamientos/distance_to_2, 4880, 5320, 1254, 154, 0.923412673232988, 0.977044652365542, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5320, 5350, 70, 6, 0.522401915474204, 0.523732962875917, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5350, 5360, 19, 4, 1.5677696896235, 1.56949352241267, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5360, 5370, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5370, 5380, 26, 3, 0.852643602344781, 0.853580603566699, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5380, 5390, 16, 4, 1.79091324093771, 1.79272781645618, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5390, 5400, 25, 2, 0.447178494236616, 0.447570981423845, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5400, 5410, 19, 1, -0.000846228290344083, -0.000846688892431947, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5410, 5420, 13, 4, 2.07859531338949, 2.08050062340376, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5420, 5430, 26, 5, 1.4544410043165, 1.45652843461286, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5430, 5440, 24, 2, 0.49163025680745, 0.492052999807579, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5440, 5450, 16, 3, 1.42318846081239, 1.42442797897757, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5450, 5470, 44, 6, 1.04369883910749, 1.04581721659257, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5470, 5480, 12, 1, 0.49163025680745, 0.491841535645649, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5480, 5490, 18, 6, 2.19637834904588, 2.19928343721331, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5490, 5500, 15, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5500, 5510, 17, 2, 0.874622509063556, 0.875257017126266, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5510, 5520, 20, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5520, 5530, 22, 2, 0.586940436611775, 0.5874236884916, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5530, 5540, 6, 1, 1.28008761717172, 1.28048035128169, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5540, 5550, 27, 1, -0.368571008415661, -0.368813511860514, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5550, 5560, 20, 4, 1.50323116848593, 1.50492475186874, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5560, 5570, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5570, 5580, 20, 1, -0.0549134495606199, -0.0549441623143942, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5580, 5590, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5590, 5600, 20, 3, 1.15492447421771, 1.15604299658734, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5600, 5610, 25, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5610, 5620, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5620, 5630, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5630, 5680, 117, 10, 0.51928178813796, 0.521493950256308, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5680, 5690, 20, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5690, 5700, 26, 1, -0.32935029526238, -0.32956254014784, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5700, 5710, 23, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5710, 5720, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5720, 5730, 18, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5730, 5740, 26, 2, 0.40461887981782, 0.404981110276706, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5740, 5750, 17, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5750, 5760, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5760, 5780, 32, 4, 0.943615380550507, 0.944945899666952, 0, 
1, 2, dis_atropellamientos/distance_to_2, 5780, 5790, 18, 3, 1.28008761717172, 1.28126663926912, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5790, 5840, 79, 19, 1.73961994655016, 1.74818962978099, 1, 
1, 2, dis_atropellamientos/distance_to_2, 5840, 6440, 809, 134, 1.2726526386842, 1.32768955646734, 1, 
1, 2, dis_atropellamientos/distance_to_2, 6440, 6450, 13, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6450, 6460, 13, 2, 1.1847774373674, 1.1855329339061, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6460, 6470, 11, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6470, 6480, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6480, 6490, 8, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6490, 6500, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6500, 6510, 10, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6510, 6520, 21, 2, 0.638233730999325, 0.638747235946058, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6520, 6530, 14, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6530, 6610, 112, 2, -1.11780765562665, -1.12005093456432, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6610, 6620, 13, 1, 0.40461887981782, 0.404799912909325, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6620, 6630, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6630, 6660, 45, 4, 0.562247824021403, 0.563184874708613, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6660, 6670, 22, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6670, 6680, 18, 1, 0.0563121855496045, 0.0563419761840382, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6680, 6690, 22, 1, -0.154996908117602, -0.155088127920467, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6690, 6700, 19, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6700, 6720, 46, 2, -0.201516923752495, -0.201760020188606, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6720, 6730, 28, 2, 0.324576172144284, 0.324877886399938, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6730, 6740, 25, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6740, 6750, 25, 1, -0.288528300742125, -0.288710287983746, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6750, 6770, 48, 1, -0.960622072104238, -0.961500216887178, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6770, 6780, 24, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6780, 6800, 42, 1, -0.824046537098487, -0.824743028838239, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6800, 6810, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6810, 6820, 24, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6820, 6830, 15, 3, 1.50323116848593, 1.50450093331263, 1, 
1, 2, dis_atropellamientos/distance_to_2, 6830, 6840, 17, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6840, 6850, 11, 2, 1.38544813282955, 1.38626411811736, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6850, 6860, 19, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6860, 6880, 27, 1, -0.368571008415661, -0.368813511860514, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6880, 6890, 11, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6890, 6900, 13, 1, 0.40461887981782, 0.404799912909325, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6900, 6910, 12, 2, 1.28008761717172, 1.28087335854234, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6910, 6920, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6920, 6930, 7, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6930, 6940, 12, 1, 0.49163025680745, 0.491841535645649, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6940, 6950, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6950, 6970, 27, 3, 0.810083987925985, 0.810990732419561, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6970, 6980, 16, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6980, 6990, 21, 3, 1.09776606037777, 1.09885433151087, 0, 
1, 2, dis_atropellamientos/distance_to_2, 6990, 7000, 15, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7000, 7010, 21, 7, 2.19637834904588, 2.19976864558099, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7010, 7030, 49, 7, 1.09776606037777, 1.1003090531038, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7030, 7050, 51, 5, 0.670322045550826, 0.671652828665914, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7050, 7060, 25, 1, -0.288528300742125, -0.288710287983746, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7060, 7070, 26, 4, 1.1847774373674, 1.18628950509398, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7070, 7080, 20, 2, 0.692300952269601, 0.69284470936802, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7080, 7100, 46, 6, 0.992405544719939, 0.994463380355449, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7100, 7130, 49, 4, 0.469157400955391, 0.469973353280308, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7130, 7140, 13, 3, 1.68555272527988, 1.6868829806852, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7140, 7150, 10, 1, 0.692300952269601, 0.692572719856911, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7150, 7160, 14, 3, 1.59024254547556, 1.59154255604896, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7160, 7250, 129, 19, 1.13348414297984, 1.14053816918646, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7250, 7280, 47, 5, 0.761293823756553, 0.762745708900248, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7280, 7290, 15, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7290, 7300, 19, 3, 1.21554909603415, 1.21669786872519, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7300, 7310, 17, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7310, 7370, 119, 3, -0.765452372832434, -0.767333171048015, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7370, 7380, 24, 3, 0.943615380550507, 0.94461289248284, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7380, 7400, 53, 5, 0.62776243113203, 0.629032657732733, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7400, 7450, 168, 21, 0.943615380550507, 0.950645845089309, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7450, 7470, 64, 6, 0.620841988287456, 0.622354782274348, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7470, 7590, 385, 28, 0.343994258001385, 0.348484369983756, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7590, 7600, 33, 1, -0.576210373193906, -0.576634447224822, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7600, 7620, 72, 4, 0.0563121855496045, 0.0564315375586263, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7620, 7630, 27, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7630, 7660, 113, 1, -1.82897334168927, -1.8318215124166, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7660, 7670, 32, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7670, 7680, 41, 1, -0.799353924508116, -0.800020143948533, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7680, 7700, 79, 1, -1.46718329708377, -1.4690005086246, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7700, 7710, 39, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7710, 7810, 357, 2, -2.28944507930965, -2.29914846622814, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7810, 7820, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7820, 7830, 38, 2, -0.000846228290344083, -0.000847149996204385, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7830, 7840, 22, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7840, 7900, 145, 1, -2.08028776997018, -2.08410722712122, 1, 
1, 2, dis_atropellamientos/distance_to_2, 7900, 7910, 30, 1, -0.477770300380653, -0.478103584997553, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7910, 7920, 20, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7920, 7930, 30, 2, 0.250468199990562, 0.250709394380552, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7930, 7940, 26, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7940, 7950, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7950, 7960, 34, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7960, 7970, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7970, 7980, 29, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7980, 7990, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 7990, 8000, 28, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8000, 8020, 49, 2, -0.267474891544293, -0.267808818626726, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8020, 8030, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8030, 8040, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8040, 8050, 20, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8050, 8060, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8060, 8100, 96, 3, -0.544461674879326, -0.545644858604763, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8100, 8110, 22, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8110, 8120, 28, 1, -0.406311336398508, -0.406584099318361, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8120, 8130, 24, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8130, 8160, 81, 1, -1.49250110506806, -1.49437893185364, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8160, 8170, 31, 1, -0.511671852056335, -0.512035398895392, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8170, 8180, 23, 1, -0.201516923752495, -0.201638398452873, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8180, 8190, 37, 1, -0.693993408850289, -0.694538548256656, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8190, 8200, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8200, 8210, 33, 2, 0.14868550568062, 0.148835913404082, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8210, 8220, 28, 1, -0.406311336398508, -0.406584099318361, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8220, 8240, 60, 7, 0.865143765109012, 0.867353691960617, 1, 
1, 2, dis_atropellamientos/distance_to_2, 8240, 8250, 33, 2, 0.14868550568062, 0.148835913404082, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8250, 8260, 26, 3, 0.852643602344781, 0.853580603566699, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8260, 8270, 29, 2, 0.286835844161437, 0.287107298942091, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8270, 8280, 27, 1, -0.368571008415661, -0.368813511860514, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8280, 8290, 30, 4, 1.01772335270423, 1.01911439168634, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8290, 8300, 28, 1, -0.406311336398508, -0.406584099318361, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8300, 8310, 27, 2, 0.363796885297565, 0.364128858112612, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8310, 8330, 67, 7, 0.741091116439033, 0.743089034506623, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8330, 8340, 38, 2, -0.000846228290344083, -0.000847149996204385, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8340, 8360, 55, 5, 0.586940436611775, 0.588150103030779, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8360, 8390, 74, 5, 0.264856937442662, 0.265491099143302, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8390, 8400, 29, 3, 0.730041280252448, 0.730887508542792, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8400, 8410, 29, 2, 0.286835844161437, 0.287107298942091, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8410, 8420, 28, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8420, 8430, 31, 1, -0.511671852056335, -0.512035398895392, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8430, 8440, 29, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8440, 8460, 59, 2, -0.460378557668784, -0.461015313170951, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8460, 8480, 54, 1, -1.0807663839463, -1.08182621477625, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8480, 8490, 22, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8490, 8500, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8500, 8510, 20, 1, -0.0549134495606199, -0.0549441623143942, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8510, 8520, 25, 2, 0.447178494236616, 0.447570981423845, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8520, 8530, 25, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8530, 8540, 24, 2, 0.49163025680745, 0.492052999807579, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8540, 8570, 74, 9, 0.912362837046403, 0.915301592143138, 1, 
1, 2, dis_atropellamientos/distance_to_2, 8570, 8590, 50, 9, 1.37317804023773, 1.37684360557815, 1, 
1, 2, dis_atropellamientos/distance_to_2, 8590, 8600, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8600, 8610, 19, 2, 0.74945936610955, 0.75003337444449, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8610, 8620, 19, 3, 1.21554909603415, 1.21669786872519, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8620, 8630, 20, 2, 0.692300952269601, 0.69284470936802, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8630, 8640, 15, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8640, 8650, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8650, 8660, 14, 2, 1.09776606037777, 1.09849131116978, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8660, 8670, 20, 1, -0.0549134495606199, -0.0549441623143942, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8670, 8690, 36, 3, 0.49163025680745, 0.492264649541917, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8690, 8700, 19, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8700, 8710, 21, 2, 0.638233730999325, 0.638747235946058, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8710, 8720, 19, 1, -0.000846228290344083, -0.000846688892431947, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8720, 8740, 40, 5, 0.943615380550507, 0.94527915896133, 1, 
1, 2, dis_atropellamientos/distance_to_2, 8740, 8750, 16, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8750, 8760, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8760, 8770, 15, 2, 1.01772335270423, 1.01841835683471, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8770, 8800, 49, 4, 0.469157400955391, 0.469973353280308, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8800, 8810, 16, 1, 0.18147532850361, 0.181565618865814, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8810, 8820, 16, 2, 0.943615380550507, 0.944280137104576, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8820, 8830, 15, 3, 1.50323116848593, 1.50450093331263, 1, 
1, 2, dis_atropellamientos/distance_to_2, 8830, 8840, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8840, 8850, 18, 3, 1.28008761717172, 1.28126663926912, 1, 
1, 2, dis_atropellamientos/distance_to_2, 8850, 8860, 18, 1, 0.0563121855496045, 0.0563419761840382, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8860, 8870, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8870, 8880, 13, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8880, 8890, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8890, 8900, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8900, 8910, 22, 2, 0.586940436611775, 0.5874236884916, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8910, 8920, 15, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8920, 8930, 20, 2, 0.692300952269601, 0.69284470936802, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8930, 8940, 18, 3, 1.28008761717172, 1.28126663926912, 1, 
1, 2, dis_atropellamientos/distance_to_2, 8940, 8950, 19, 2, 0.74945936610955, 0.75003337444449, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8950, 8970, 35, 3, 0.522401915474204, 0.523066573178484, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8970, 8980, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8980, 8990, 15, 2, 1.01772335270423, 1.01841835683471, 0, 
1, 2, dis_atropellamientos/distance_to_2, 8990, 9000, 20, 2, 0.692300952269601, 0.69284470936802, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9000, 9010, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9010, 9020, 20, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9020, 9030, 11, 2, 1.38544813282955, 1.38626411811736, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9030, 9040, 16, 1, 0.18147532850361, 0.181565618865814, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9040, 9060, 30, 1, -0.477770300380653, -0.478103584997553, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9060, 9070, 11, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9070, 9100, 38, 1, -0.721392383038404, -0.721967791078901, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9100, 9110, 10, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9110, 9120, 9, 1, 0.810083987925985, 0.810385998515822, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9120, 9130, 10, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9130, 9140, 14, 4, 1.97323479773167, 1.97510986382874, 1, 
1, 2, dis_atropellamientos/distance_to_2, 9140, 9150, 8, 1, 0.943615380550507, 0.943947633228261, 0, 
